대중교통,역(정류장),호선명,노선(수),x_좌표,y_좌표,지하철_여부,버스_여부,따릉이_여부,동_이름,GID,NODE_ID,주소,도로명,버스정류장ARS번호,총승차인원,총하차인원
버스,상왕십리역,,1,127.0302514,37.5647437,N,Y,N,도선동,11200104,103900114,서울 성동구 도선동 402,,4598,9030,4893
버스,상왕십리역.센트라스아파트,,6,127.029978,37.565859,N,Y,N,홍익동,11200103,103000016,서울 성동구 홍익동 590,,4114,13968,30205
버스,상원,,3,127.04605,37.55144,N,Y,N,성수동1가,11200114,103000088,서울 성동구 성수동1가 656-566,,4187,9327,8948
버스,상원,,3,127.046662,37.551748,N,Y,N,성수동1가,11200114,103000089,서울 성동구 성수동1가 656-40,,4188,6081,14342
버스,서울경찰청제6기동단,,1,127.054772,37.540228,N,Y,N,성수동2가,11200115,103900236,서울 성동구 성수동2가 816-4,,4865,903,387
버스,서울경찰청제6기동단,,1,127.054739,37.540076,N,Y,N,성수동2가,11200115,103900255,서울 성동구 성수동2가 333-103,,4856,343,841
버스,서울교통공사.서울새활용플라자,,1,127.0569134,37.5620495,N,Y,N,용답동,11200122,103000120,서울 성동구 용답동 223-5,,4221,2058,3846
버스,서울숲1번출입구,,1,127.042695,37.542222,N,Y,N,성수동1가,11200114,103000163,서울 성동구 성수동1가 719,,4265,508,3043
버스,서울숲1번출입구,,1,127.0429744,37.54197811,N,Y,N,성수동1가,11200114,103000164,서울 성동구 성수동1가 719,,4266,1373,558
버스,서울숲2번출입구,,1,127.04255,37.543527,N,Y,N,성수동1가,11200114,103900265,서울 성동구 성수동1가 685-703,,4868,2086,1262
버스,서울숲9번출입구,,1,127.037555,37.543638,N,Y,N,성수동1가,11200114,103900242,서울 성동구 성수동1가 719,,4871,269,807
버스,서울숲리버뷰자이아파트제1주차장,,1,127.03924,37.554509,N,Y,N,행당동,11200107,103000514,서울 성동구 행당동 95-5,,4896,832,58
버스,서울숲리버뷰자이아파트제1주차장,,1,127.038889,37.55419708,N,Y,N,행당동,11200107,103900277,서울 성동구 행당동 380,,4892,85,1185
버스,서울숲리버뷰자이아파트제2주차장,,1,127.039405,37.556168,N,Y,N,행당동,11200107,103900275,서울 성동구 행당동 128-1180,,4890,932,134
버스,서울숲리버뷰자이아파트제2주차장,,1,127.039281,37.555721,N,Y,N,행당동,11200107,103900276,서울 성동구 행당동 379-1,,4891,120,1720
버스,서울숲삼부아파트,,9,127.0379493,37.55872308,N,Y,N,행당동,11200107,103000038,서울 성동구 행당동 130-1,,4137,10482,18165
버스,서울숲역,,1,127.045146,37.543869,N,Y,N,성수동1가,11200114,103900263,서울 성동구 성수동1가 656-320,,4866,562,1505
버스,서울숲역2번출구,,4,127.0447086,37.54293173,N,Y,N,성수동1가,11200114,103000078,서울 성동구 성수동1가 656-1982,,4177,30952,16639
버스,서울숲역3번출구,,4,127.044501,37.543064,N,Y,N,성수동1가,11200114,103000079,서울 성동구 성수동1가 656-436,,4178,21230,21303
버스,서울숲지구대앞,,4,127.052342,37.537868,N,Y,N,성수동2가,11200115,103000100,서울 성동구 성수동2가 816-4,,4199,2348,13289
버스,서울숲지구대앞,,4,127.0522589,37.53805092,N,Y,N,성수동2가,11200115,103000101,서울 성동구 성수동2가 344-7,,4200,16699,2647
버스,서울숲코오롱디지털타워2차,,1,127.05399,37.541411,N,Y,N,성수동2가,11200115,103900254,서울 성동구 성수동2가 333-139,,4855,89,1797
버스,서울숲코오롱디지털타워2차,,1,127.053848,37.541461,N,Y,N,성수동2가,11200115,103900258,서울 성동구 성수동2가 333-140,,4859,1424,75
버스,서울숲푸르지오아파트,,1,127.023747,37.545015,N,Y,N,금호동4가,11200112,103900219,서울 성동구 금호동4가 342,,4848,3579,4676
버스,서울숲푸르지오아파트정문,,1,127.0243938,37.54525619,N,Y,N,금호동4가,11200112,103900110,서울 성동구 금호동4가 235-9,,4700,4234,986
버스,서울숲푸르지오아파트후문,,2,127.022805,37.543544,N,Y,N,금호동4가,11200112,103900062,서울 성동구 금호동4가 272,,4706,8053,2450
버스,서울효사랑병원,,10,127.063275,37.541263,N,Y,N,성수동2가,11200115,103000110,서울 성동구 성수동2가 275-40,,4209,13694,15801
버스,선영약국,,2,127.030619,37.566775,N,Y,N,홍익동,11200103,103900198,서울 성동구 홍익동 590,,4829,184,938
버스,성동교남단,,6,127.044457,37.549515,N,Y,N,성수동1가,11200114,103000086,서울 성동구 성수동1가 656-853,,4185,18571,10980
버스,성동교남단,,6,127.0439628,37.55050752,N,Y,N,성수동1가,11200114,103000087,서울 성동구 성수동1가 671-48,,4186,4773,15391
버스,성동구도시관리공단.서울시시설관리공단,,3,127.0368612,37.57182891,N,Y,N,마장동,11200105,103900095,서울 성동구 마장동 527-10,,4600,4973,5052
버스,성동구민종합체육센터,,4,127.0448961,37.54607197,N,Y,N,성수동1가,11200114,103000080,서울 성동구 성수동1가 661-2,,4179,28350,10377
버스,성동구민종합체육센터,,4,127.044533,37.546493,N,Y,N,성수동1가,11200114,103000081,서울 성동구 성수동1가 656-551,,4180,12146,29730
버스,성동구민종합체육센터,,1,127.044515,37.54527,N,Y,N,성수동1가,11200114,103900264,서울 성동구 성수동1가 685-703,,4867,2000,1212
버스,성동구민체육센터,,1,127.044474,37.545138,N,Y,N,성수동1가,11200114,103900249,서울 성동구 성수동1가 685-703,,4850,1945,1854
버스,성동구청,,7,127.035915,37.563127,N,Y,N,도선동,11200104,103000014,서울 성동구 도선동 15-1,,4112,25957,43472
버스,성동구청,,9,127.036403,37.564136,N,Y,N,도선동,11200104,103900085,서울 성동구 행당동 192-40,,4574,68823,37940
버스,성동구청,,3,127.036042,37.563354,N,Y,N,행당동,11200107,103900115,서울 성동구 도선동 417,,4671,3054,3667
버스,성동노인복지관,,2,127.0415861,37.56493759,N,Y,N,마장동,11200105,103000019,서울 성동구 마장동 798-1,,4118,6955,8042
버스,성동노인종합복지관,,1,127.0414403,37.56520977,N,Y,N,마장동,11200105,103900189,서울 성동구 마장동 813,,4807,1380,130
버스,성동보건소,,2,127.0331863,37.56649464,N,Y,N,홍익동,11200103,103900112,서울 성동구 홍익동 590,,4588,577,1405
버스,성동사회복지관.청계천박물관,,3,127.0334778,37.57030347,N,Y,N,마장동,11200105,103900092,서울 성동구 마장동 527-2,,4595,11021,10108
버스,성동세무서,,3,127.0643373,37.54823913,N,Y,N,송정동,11200118,103000114,서울 성동구 송정동 80-1,,4213,34197,13011
버스,성동세무서앞,,3,127.062185,37.547995,N,Y,N,성수동2가,11200115,103000113,서울 성동구 성수동2가 280-49,,4212,9993,16975
버스,성동제일새마을금고,,1,127.0471,37.56081,N,Y,N,사근동,11200106,103000156,서울 성동구 사근동 176-10,,4258,458,8454
버스,성동제일새마을금고,,1,127.0473013,37.56088413,N,Y,N,사근동,11200106,103000157,서울 성동구 사근동 189-1,,4259,9951,132
버스,성동중앙교회.벽산아파트정문,,1,127.024877,37.553011,N,Y,N,금호동1가,11200109,103900017,서울 성동구 금호동1가 598-1,,4677,892,1583
버스,성수119안전센터,,5,127.0601321,37.53734169,N,Y,N,성수동2가,11200115,103000092,서울 성동구 성수동2가 234-1,,4191,6481,5386
버스,성수119안전센터,,5,127.059997,37.537532,N,Y,N,성수동2가,11200115,103000093,서울 성동구 성수동2가 231-24,,4192,5314,9327
버스,성수1가1동새마을금고,,4,127.04955,37.53822,N,Y,N,성수동1가,11200114,103000072,서울 성동구 성수동1가 237-1,,4171,2933,12873
버스,성수1가새마을금고,,4,127.04951,37.53833,N,Y,N,성수동1가,11200114,103000073,서울 성동구 성수동1가 250-1,,4172,12720,2276
버스,성수2가3동주민센터,,3,127.055392,37.549622,N,Y,N,성수동2가,11200115,103000111,서울 성동구 성수동2가 289-30,,4210,11421,9887
버스,성수2가3동주민센터,,3,127.054782,37.55023742,N,Y,N,송정동,11200118,103000167,서울 성동구 송정동 81-27,,4269,4658,4970
버스,성수공고앞,,4,127.050314,37.539973,N,Y,N,성수동2가,11200115,103000082,서울 성동구 성수동1가 33-92,,4181,9950,2924
버스,성수공고앞,,4,127.050759,37.540039,N,Y,N,성수동1가,11200114,103000083,서울 성동구 성수동2가 333-128,,4182,2243,8107
버스,성수대교북단교차로,,1,127.035516,37.544291,N,Y,N,성수동2가,11200115,103900243,서울 성동구 성수동1가 683-3,,4873,446,930
버스,성수동진주타운,,1,127.057488,37.536623,N,Y,N,성수동1가,11200114,103000104,서울 성동구 성수동2가 816-4,,4203,2037,2083
버스,성수동진주타운,,1,127.0574923,37.53675909,N,Y,N,성수동2가,11200115,103000105,서울 성동구 성수동2가 573-7,,4204,3181,2608
버스,성수동차고지,,5,127.055682,37.535793,N,Y,N,성수동2가,11200115,103000183,서울 성동구 성수동2가 648-17,,4286,3895,48
버스,성수사거리,,4,127.062352,37.542562,N,Y,N,성수동2가,11200115,103900213,서울 성동구 성수동2가 276-5,,4256,4618,10005
버스,성수사거리,,4,127.062362,37.542795,N,Y,N,성수동2가,11200115,103900214,서울 성동구 성수동2가 289-30,,4257,8857,6882
버스,성수사거리.성수초등학교,,4,127.064153,37.542825,N,Y,N,성수동2가,11200115,103000109,서울 성동구 성수동2가 19-6,,4208,8613,10330
버스,성수사거리.성수초등학교,,4,127.064153,37.542825,N,Y,N,성수동2가,11200115,103000109,서울 성동구 성수동2가 19-6,,4208,8613,10330
버스,성수역1번출구,,6,127.05383,37.54542,N,Y,N,성수동2가,11200115,103000138,서울 성동구 성수동2가 300-9,,4240,22091,23945
버스,성수역2번출구,,1,127.057638,37.544268,N,Y,N,성수동2가,11200115,103900298,서울 성동구 성수동2가 277-54,,4540,439,19250
버스,성수역3번출구,,1,127.0566907,37.54355983,N,Y,N,성수동2가,11200115,103900233,서울 성동구 성수동2가 315-108,,4862,4855,228
버스,성수역3번출구,,1,127.057061,37.543842,N,Y,N,성수동2가,11200115,103900257,서울 성동구 성수동2가 276-5,,4858,1127,4015
버스,성수역4번출구,,4,127.054582,37.544788,N,Y,N,성수동2가,11200115,103900215,서울 성동구 성수동2가 314-6,,4253,17285,11726
버스,성수이비즈센터,,1,127.063058,37.546576,N,Y,N,성수동2가,11200115,103900296,서울 성동구 성수동2가 280-21,,4526,2279,364
버스,성원중성수동이마트앞,,4,127.0534265,37.53909394,N,Y,N,성수동2가,11200115,103000098,서울 성동구 성수동2가 339-10,,4197,7476,2103
버스,성원중성수동이마트앞,,4,127.052845,37.539511,N,Y,N,성수동2가,11200115,103000099,서울 성동구 성수동2가 333-16,,4198,1663,4745
버스,송정동건영아파트,,4,127.07115,37.555205,N,Y,N,송정동,11200118,103000116,서울 성동구 송정동 90-7,,4215,12394,9418
버스,송정동서울숲아이파크,,4,127.069252,37.55182,N,Y,N,송정동,11200118,103000115,서울 성동구 송정동 15-4,,4214,12659,11656
버스,송정동자치회관입구,,1,127.0678257,37.5511351,N,Y,N,송정동,11200118,103900099,서울 성동구 송정동 73-478,,4670,1555,2302
버스,송정동현대아이파크아파트,,1,127.0686201,37.55218712,N,Y,N,송정동,11200118,103900152,서울 성동구 송정동 1-2,,4500,6064,5275
버스,송정어린이집,,1,127.0677474,37.54900258,N,Y,N,송정동,11200118,103900295,서울 성동구 송정동 70-65,,4512,1815,186
버스,숭신초등학교,,1,127.028196,37.56717,N,Y,N,송정동,11200118,103000171,서울 성동구 하왕십리동 564-2,,4273,1509,1802
버스,숭신초등학교.도선고등학교앞,,2,127.0271676,37.56732969,N,Y,N,하왕십리동,11200102,103900202,서울 성동구 하왕십리동 527-5,,4831,157,1472
버스,신금호역,,2,127.0201176,37.55560517,N,Y,N,금호동2가,11200110,103000046,서울 성동구 금호동1가 110,,4145,5480,9273
버스,신금호역,,3,127.019922,37.555678,N,Y,N,금호동1가,11200109,103000047,서울 성동구 금호동2가 223-1,,4146,10829,9590
버스,신금호역,,2,127.0204908,37.55459318,N,Y,N,금호동2가,11200110,103900022,서울 성동구 금호동1가 505-1,,4504,12999,8185
버스,신금호역,,1,127.0197856,37.55433559,N,Y,N,금호동2가,11200110,103900101,서울 성동구 금호동2가 448,,4674,4447,17055
버스,신금호역,,1,127.019638,37.554381,N,Y,N,금호동1가,11200109,103900133,서울 성동구 금호동2가 223-1,,4536,16351,647
버스,신금호역4번출구,,2,127.02053,37.554143,N,Y,N,금호동2가,11200110,103000515,서울 성동구 금호동2가 223-1,,4115,7398,2899
버스,신답역,,3,127.047505,37.570207,N,Y,N,용답동,11200122,103000118,서울 성동구 용답동 128,,4217,19349,13256
버스,신답초등학교.청계한신휴플러스,,5,127.044292,37.571753,N,Y,N,용답동,11200122,105000004,서울 성동구 용답동 129-1,,6004,12981,19181
버스,신답초등학교.청계한신휴플러스,,5,127.0447281,37.57175591,N,Y,N,용답동,11200122,105000005,서울 성동구 용답동 127,,6005,17679,26421
버스,신동아아파트,,1,127.0300982,37.54976756,N,Y,N,응봉동,11200108,103900011,서울 성동구 응봉동 275-8,,4746,6076,3118
버스,신동아아파트후문,,1,127.0328358,37.55468771,N,Y,N,행당동,11200107,103900012,서울 성동구 행당동 344,,4745,105,642
버스,신동아아파트후문,,1,127.0326937,37.55489468,N,Y,N,행당동,11200107,103900071,서울 성동구 행당동 376,,4531,266,1491
버스,언더스탠드에비뉴,,1,127.042776,37.543572,N,Y,N,성수동1가,11200114,103900248,서울 성동구 성수동1가 685-703,,4849,1534,1997
버스,영동대교,,1,127.059982,37.536356,N,Y,N,성수동2가,11200115,103000106,서울 성동구 성수동2가 204-1,,4205,274,3322
버스,영동대교,,1,127.060066,37.536435,N,Y,N,성수동2가,11200115,103000107,서울 성동구 성수동2가 232-1,,4206,6025,1923
버스,영동대교북단,,13,127.060742,37.536945,N,Y,N,성수동2가,11200115,103000090,서울 성동구 성수동2가 231-24,,4189,56632,23656
버스,옥수교회,,1,127.016005,37.54524,N,Y,N,옥수동,11200113,103900209,서울 성동구 옥수동 517-11,,4843,174,1033
버스,옥수동종점,,1,127.012585,37.549335,N,Y,N,옥수동,11200113,103000069,서울 성동구 옥수동 552,,4168,7015,8084
버스,옥수동주민센터.옥수동성당,,1,127.0140192,37.54360617,N,Y,N,옥수동,11200113,103900169,서울 성동구 옥수동 산 5-148,,4801,603,971
버스,옥수동주민센터.옥수동성당,,1,127.0136717,37.54323766,N,Y,N,옥수동,11200113,103900192,서울 성동구 옥수동 265-1,,4804,690,1329
버스,옥수삼성아파트,,2,127.0139485,37.54063526,N,Y,N,옥수동,11200113,103900041,서울 성동구 옥수동 557,,4548,659,740
버스,옥수삼성아파트,,2,127.0143208,37.54075326,N,Y,N,옥수동,11200113,103900079,서울 성동구 옥수동 207-4,,4562,1759,2312
버스,옥수삼성아파트.래미안옥수리버젠,,6,127.0148476,37.54362049,N,Y,N,옥수동,11200113,103000062,서울 성동구 옥수동 285-73,,4161,21966,13092
버스,옥수삼성아파트.래미안옥수리버젠,,6,127.0146552,37.54380343,N,Y,N,옥수동,11200113,103000063,서울 성동구 옥수동 산 5-148,,4162,17442,17254
버스,옥수역,,2,127.0168166,37.54148275,N,Y,N,옥수동,11200113,103900150,서울 성동구 옥수동 367-6,,4505,53261,22238
버스,옥수역4번출구,,2,127.0176125,37.54181185,N,Y,N,옥수동,11200113,103900218,서울 성동구 옥수동 560,,4872,37275,45069
버스,옥수역5.6번출구,,1,127.017002,37.541854,N,Y,N,옥수동,11200113,103900217,서울 성동구 옥수동 401-1,,4847,8120,269
버스,옥수종합사회복지관,,2,127.0128519,37.54088049,N,Y,N,옥수동,11200113,103900037,서울 성동구 옥수동 204-1,,4541,1205,1258
버스,옥수종합사회복지관,,2,127.0132276,37.54088675,N,Y,N,옥수동,11200113,103900084,서울 성동구 옥수동 204-6,,4570,971,2710
버스,옥수파크힐스아파트앞,,2,127.013038,37.547113,N,Y,N,옥수동,11200113,103000506,서울 성동구 옥수동 528,,4166,1493,7109
버스,옥수파크힐스아파트앞,,2,127.013019,37.547018,N,Y,N,옥수동,11200113,103000507,서울 성동구 옥수동 528,,4167,5568,3396
버스,옥정중학교,,1,127.0109935,37.54097445,N,Y,N,옥수동,11200113,105000470,서울 성동구 옥수동 450-2,,,,
버스,옥정중학교,,1,127.0113005,37.54124739,N,Y,N,옥수동,11200113,105000471,서울 성동구 옥수동 227,,,,
버스,옥정중학교,,2,127.0113322,37.54133299,N,Y,N,옥수동,11200113,103900049,서울 성동구 옥수동 227,,4578,3214,19199
버스,옥정중학교입구,,4,127.0113027,37.54090407,N,Y,N,옥수동,11200113,103000070,서울 성동구 옥수동 450-1,,4169,14786,17205
버스,옥정중학교입구,,4,127.0109995,37.54087707,N,Y,N,옥수동,11200113,103000071,서울 성동구 옥수동 450-21,,4170,20515,9851
버스,옥정초등학교,,2,127.0154196,37.54088924,N,Y,N,옥수동,11200113,103900266,서울 성동구 옥수동 198-4,,4878,53,2221
버스,올림픽체육관맞은편,,1,127.049294,37.556934,N,Y,N,사근동,11200106,103900301,서울 성동구 사근동 110,,4532,256,1340
버스,올림픽체육관앞,,1,127.049632,37.557015,N,Y,N,사근동,11200106,103900303,서울 성동구 사근동 110,,4558,982,12
버스,왕십리2동주민센터,,9,127.0332626,37.56244961,N,Y,N,하왕십리동,11200102,103000011,서울 성동구 하왕십리동 966-14,,4109,33151,23379
버스,왕십리KCC스위첸아파트,,1,127.026824,37.560369,N,Y,N,하왕십리동,11200102,103900269,서울 성동구 하왕십리동 1063,,4884,3346,1489
버스,왕십리광장.왕십리역4번출구,,3,127.0371334,37.56136444,N,Y,N,행당동,11200107,103000292,서울 성동구 행당동 188-1,,4302,54386,29864
버스,왕십리광장.왕십리역7번출구,,4,127.036895,37.561133,N,Y,N,행당동,11200107,103000293,서울 성동구 행당동 188-1,,4301,22667,40655
버스,왕십리광장.왕십리역7번출구,,5,127.0365163,37.56104655,N,Y,N,행당동,11200107,103900154,서울 성동구 행당동 196-9,,4753,11045,28392
버스,왕십리교회,,4,127.023678,37.56663,N,Y,N,상왕십리동,11200101,103000007,서울 성동구 상왕십리동 293-4,,4104,10858,15164
버스,왕십리도선동주민센터,,3,127.024642,37.567617,N,Y,N,상왕십리동,11200101,103000010,서울 성동구 상왕십리동 196-1,,4108,6582,2658
버스,왕십리도선동주민센터,,1,127.024413,37.567817,N,Y,N,상왕십리동,11200101,103000295,서울 성동구 상왕십리동 811-4,,4304,2433,2088
버스,왕십리도선동주민센터,,2,127.0259157,37.56770843,N,Y,N,하왕십리동,11200102,103900201,서울 성동구 하왕십리동 1066-1,,4832,2542,3052
버스,왕십리로교차로,,1,127.0389354,37.55771977,N,Y,N,행당동,11200107,103900278,서울 성동구 행당동 128-1231,,4893,139,1090
버스,왕십리로교차로,,1,127.0391339,37.55776761,N,Y,N,행당동,11200107,103900279,서울 성동구 행당동 156-5,,4894,34,622
버스,왕십리민자역사,,6,127.0378535,37.56184269,N,Y,N,행당동,11200107,103900116,서울 성동구 행당동 168-151,,4510,66494,44598
버스,왕십리센트라스아파트,,13,127.0248052,37.565213,N,Y,N,상왕십리동,11200101,103000006,서울 성동구 하왕십리동 1070,,4103,18689,35995
버스,왕십리역,,9,127.036192,37.55994731,N,Y,N,행당동,11200107,103000034,서울 성동구 행당동 250,,4133,28748,19182
버스,왕십리역,,8,127.0362669,37.56033656,N,Y,N,행당동,11200107,103000035,서울 성동구 행당동 225-1,,4134,8866,26289
버스,왕십리역,,3,127.034688,37.560723,N,Y,N,행당동,11200107,103000036,서울 성동구 행당동 284,,4135,8914,10187
버스,왕십리역6-1번출구,,2,127.037912,37.560793,N,Y,N,행당동,11200107,103900281,서울 성동구 행당동 168-151,,4897,11850,3836
버스,왕십리자이.신당현대아파트,,1,127.02363,37.560847,N,Y,N,행당동,11200107,103000186,서울 성동구 하왕십리동 1000-650,,4289,2945,3309
버스,왕십리자이.신당현대아파트,,2,127.024101,37.561152,N,Y,N,하왕십리동,11200102,103000187,서울 성동구 하왕십리동 999-280,,4290,10821,9175
버스,왕십리자이.신당현대아파트,,2,127.0236902,37.56084707,N,Y,N,하왕십리동,11200102,103900053,서울 성동구 하왕십리동 999-270,,4603,4595,11878
버스,왕십리자이아파트107동,,1,127.0259693,37.55971284,N,Y,N,하왕십리동,11200102,103900268,서울 성동구 하왕십리동 1061,,4883,18,1286
버스,왕십리중앙교회,,2,127.026563,37.57015475,N,Y,N,하왕십리동,11200102,103900199,서울 성동구 하왕십리동 1074-4,,4834,2703,1643
버스,왕약국,,1,127.0655473,37.54834119,N,Y,N,하왕십리동,11200102,103900093,서울 성동구 송정동 68-27,,4597,1338,2885
버스,용답동로데오거리.답십리역,,1,127.0539458,37.56570333,N,Y,N,송정동,11200118,103000119,서울 성동구 용답동 62-1,,4218,23336,10840
버스,용답휴식공원,,2,127.048053,37.569314,N,Y,N,용답동,11200122,103000165,서울 성동구 용답동 127,,4267,2432,7818
버스,용답휴식공원,,2,127.0479373,37.56955418,N,Y,N,용답동,11200122,103000166,서울 성동구 용답동 128-8,,4268,5807,7922
버스,우리은행.백범학원터,,2,127.021174,37.548008,N,Y,N,용답동,11200122,103900080,서울 성동구 금호동4가 1101,,4564,198,960
버스,우리은행.백범학원터,,1,127.021122,37.548263,N,Y,N,금호동4가,11200112,103900161,서울 성동구 금호동4가 576-1,,4776,721,1729
버스,우리은행화양동지점,,3,127.066129,37.548118,N,Y,N,금호동4가,11200112,103000189,서울 성동구 성수동2가 280-49,,4293,17652,20674
버스,원형화단,,1,127.0194898,37.54859296,N,Y,N,성수동2가,11200115,103900020,서울 성동구 금호동3가 1285-2,,4573,5009,7114
버스,응봉경로당앞,,1,127.031694,37.55238843,N,Y,N,응봉동,11200108,103900015,서울 성동구 응봉동 97,,4740,825,222
버스,응봉경로당앞,,1,127.0316422,37.55262793,N,Y,N,응봉동,11200108,103900072,서울 성동구 응봉동 265-40,,4545,407,2742
버스,응봉근린공원.금호산,,1,127.016922,37.553522,N,Y,N,금호동2가,11200110,101900001,서울 성동구 금호동2가 산 9-1,,2518,951,2624
버스,응봉동주민센터,,5,127.0335008,37.55339896,N,Y,N,응봉동,11200108,103000039,서울 성동구 응봉동 100,,4138,7770,8855
버스,응봉동주민센터,,5,127.0334387,37.55376121,N,Y,N,응봉동,11200108,103000040,서울 성동구 응봉동 134-121,,4139,10931,21759
버스,응봉동현대아파트,,5,127.030578,37.549732,N,Y,N,응봉동,11200108,103000042,서울 성동구 응봉동 193-238,,4141,28094,12234
버스,응봉동현대아파트,,5,127.0309,37.550222,N,Y,N,응봉동,11200108,103000043,서울 성동구 응봉동 98,,4142,14197,23006
버스,응봉동현대아파트,,1,127.0307682,37.54980253,N,Y,N,응봉동,11200108,103900126,서울 성동구 응봉동 200-13,,4542,7115,6498
버스,응봉동현대아파트,,1,127.030938,37.54986196,N,Y,N,응봉동,11200108,103900212,서울 성동구 응봉동 200-1,,4845,2065,5230
버스,응봉사거리,,9,127.034458,37.55529188,N,Y,N,행당동,11200107,103000041,서울 성동구 행당동 349,,4140,47894,48169
버스,응봉사거리,,1,127.0340902,37.5553019,N,Y,N,행당동,11200107,103000280,서울 성동구 행당동 344,,,,
버스,응봉사거리,,1,127.0344919,37.55508011,N,Y,N,행당동,11200107,103000281,서울 성동구 행당동 349,,,,
버스,응봉사거리,,2,127.0345427,37.55486744,N,Y,N,행당동,11200107,103900086,서울 성동구 행당동 349,,4579,13226,4616
버스,응봉역.광희중,,1,127.0344034,37.55220114,N,Y,N,응봉동,11200108,103900016,서울 성동구 응봉동 102,,4739,6055,3630
버스,응봉역.광희중,,1,127.0344339,37.55204254,N,Y,N,응봉동,11200108,103900045,서울 성동구 응봉동 193,,4563,6326,3021
버스,응봉역.광희중학교,,1,127.035298,37.551878,N,Y,N,응봉동,11200108,103900272,서울 성동구 응봉동 59,,4887,1223,1268
버스,응봉초등학교.대림아파트,,1,127.0334307,37.55106784,N,Y,N,응봉동,11200108,103900078,서울 성동구 응봉동 193,,4556,4397,2975
버스,응봉초등학교.대림아파트,,1,127.033168,37.5508021,N,Y,N,응봉동,11200108,103900128,서울 성동구 응봉동 103,,4742,1818,2579
버스,응봉현대아파트,,1,127.0307014,37.5497629,N,Y,N,응봉동,11200108,105000461,서울 성동구 응봉동 193-81,,,,
버스,응봉현대아파트,,1,127.0309019,37.55013049,N,Y,N,응봉동,11200108,105000460,서울 성동구 응봉동 산 3-12,,,,
버스,이마트.서울숲힐스테이트아파트,,1,127.052284,37.540121,N,Y,N,성수동2가,11200115,103900253,서울 성동구 성수동2가 845,,4854,24,154
버스,이마트.서울숲힐스테이트아파트,,1,127.05257,37.540528,N,Y,N,성수동2가,11200115,103900259,서울 성동구 성수동2가 843,,4860,228,40
버스,장한평역,,10,127.066093,37.561188,N,Y,N,용답동,11200122,103000003,서울 성동구 용답동 224-3,,4003,65228,64985
버스,제3법학관,,1,127.048637,37.556233,N,Y,N,사근동,11200106,103900302,서울 성동구 사근동 110,,4537,1805,588
버스,제민약국,,1,127.058517,37.536593,N,Y,N,성수동2가,11200115,103000185,서울 성동구 성수동2가 838,,4288,2386,1954
버스,제민약국,,1,127.058488,37.536507,N,Y,N,성수동2가,11200115,103000188,서울 성동구 성수동2가 219-1,,4291,370,2069
버스,제인병원,,3,127.056837,37.549348,N,Y,N,송정동,11200118,103000112,서울 성동구 송정동 81-14,,4211,6113,6107
버스,제일감리교회,,1,127.0269037,37.54786612,N,Y,N,금호동4가,11200112,103900146,서울 성동구 금호동4가 96,,4535,5228,4618
버스,중앙병원,,1,127.0193176,37.55196128,N,Y,N,금호동2가,11200110,103900075,서울 성동구 금호동2가 511-1,,4551,3114,1282
버스,중앙병원앞,,1,127.0194715,37.55212796,N,Y,N,금호동2가,11200110,103900097,서울 성동구 금호동2가 510-2,,4667,135,5568
버스,중앙슈퍼,,1,127.0665318,37.54951566,N,Y,N,송정동,11200118,103900096,서울 성동구 송정동 73-493,,4615,758,2075
버스,중앙하이츠아파트,,1,127.03845,37.565054,N,Y,N,마장동,11200105,103900171,서울 성동구 마장동 776-17,,4825,41,618
버스,중앙하이츠아파트,,1,127.0389001,37.56525269,N,Y,N,마장동,11200105,103900188,서울 성동구 마장동 819,,4808,828,93
버스,지하철2호선성수역,,1,127.0546618,37.54477028,N,Y,N,성수동2가,11200115,103900083,서울 성동구 성수동2가 314-6,,4569,21487,368
버스,천은교회.성동청소년상담복지센터,,1,127.026797,37.554691,N,Y,N,행당동,11200107,103900051,서울 성동구 행당동 346,,4582,13,471
버스,천은교회.성동청소년상담복지센터,,1,127.0266661,37.55459194,N,Y,N,금호동1가,11200109,103900104,서울 성동구 금호동1가 631,,4680,27,407
버스,천주교성수동성당앞,,4,127.046139,37.53937,N,Y,N,성수동1가,11200114,103000074,서울 성동구 성수동1가 694-3,,4173,12072,2294
버스,천주교성수동성당앞,,4,127.046074,37.53930553,N,Y,N,성수동1가,11200114,103000075,서울 성동구 성수동1가 718-3,,4174,2997,12509
버스,청계9가.텐즈힐2단지정문앞,,1,127.0255654,37.57074945,N,Y,N,상왕십리동,11200101,103000159,서울 성동구 상왕십리동 2-26,,4261,2575,1128
버스,청계벽산아파트,,1,127.0303705,37.56826244,N,Y,N,하왕십리동,11200102,103900052,서울 성동구 하왕십리동 258,,4590,2462,7718
버스,청계벽산아파트.텐즈힐아파트,,4,127.030377,37.568863,N,Y,N,하왕십리동,11200102,103000008,서울 성동구 하왕십리동 258,,4106,18689,19289
버스,청계벽산아파트.텐즈힐아파트,,5,127.03004,37.567955,N,Y,N,하왕십리동,11200102,103000009,서울 성동구 하왕십리동 259-12,,4107,16959,15275
버스,청계장원아파트,,1,127.0448455,37.56934274,N,Y,N,마장동,11200105,103900207,서울 성동구 마장동 804,,4842,12,1562
버스,청계장원아파트,,1,127.044743,37.569336,N,Y,N,마장동,11200105,103900208,서울 성동구 마장동 804,,4837,685,11
